language,biased,neutral_primary,neutral_alternatives,tags,pos,scope,register,severity,bias_label,stereotype_category,explicitness,ngeli,number,requires_agreement,agreement_notes,patterns,constraints,avoid_when,example_biased,example_neutral
ki,mũthuri ti kamau nĩ ahanda mbembe mũthemba wa pioneer,mũndũ ti kamau nĩ ahanda mbembe mũthemba wa pioneer,,gender|marital_role,phrase,general,general,warn,stereotype,family_role,explicit,,,true,check noun-class agreement after replacement,,,proper_noun,Mũthuri ti Kamau nĩ ahanda mbembe mũthemba wa Pioneer. ,mũndũ ti Kamau nĩ ahanda mbembe mũthemba wa Pioneer. 
ki,aataarĩirie atĩ ũndũ ũcio nĩ wa kũnyamaria atumia,aataarĩirie atĩ ũndũ ũcio nĩ wa kũnyamaria andũ,,gender,phrase,general,general,warn,stereotype,daily_life,explicit,,,true,check noun-class agreement after replacement,,,,"Amina, ũrĩa ũrĩ mĩaka mĩrongo ĩrĩ na inya, aataarĩirie atĩ ũndũ ũcio nĩ wa kũnyamaria atumia na airĩtu.","Amina, ũrĩa ũrĩ mĩaka mĩrongo ĩrĩ na inya, aataarĩirie atĩ ũndũ ũcio nĩ wa kũnyamaria andũ na airĩtu."
ki,aataarĩirie atĩ ũndũ ũcio nĩ wa kũnyamaria atumia na,aataarĩirie atĩ ũndũ ũcio nĩ wa kũnyamaria andũ na,,gender,phrase,general,general,warn,stereotype,daily_life,explicit,,,true,check noun-class agreement after replacement,,,,"Amina, ũrĩa ũrĩ mĩaka mĩrongo ĩrĩ na inya, aataarĩirie atĩ ũndũ ũcio nĩ wa kũnyamaria atumia na airĩtu.","Amina, ũrĩa ũrĩ mĩaka mĩrongo ĩrĩ na inya, aataarĩirie atĩ ũndũ ũcio nĩ wa kũnyamaria andũ na airĩtu."
ki,atĩ ũndũ ũcio nĩ wa kũnyamaria atumia,atĩ ũndũ ũcio nĩ wa kũnyamaria andũ,,gender,phrase,general,general,warn,stereotype,daily_life,explicit,,,true,check noun-class agreement after replacement,,,,"Amina, ũrĩa ũrĩ mĩaka mĩrongo ĩrĩ na inya, aataarĩirie atĩ ũndũ ũcio nĩ wa kũnyamaria atumia na airĩtu.","Amina, ũrĩa ũrĩ mĩaka mĩrongo ĩrĩ na inya, aataarĩirie atĩ ũndũ ũcio nĩ wa kũnyamaria andũ na airĩtu."
ki,atĩ ũndũ ũcio nĩ wa kũnyamaria atumia na,atĩ ũndũ ũcio nĩ wa kũnyamaria andũ na,,gender,phrase,general,general,warn,stereotype,daily_life,explicit,,,true,check noun-class agreement after replacement,,,,"Amina, ũrĩa ũrĩ mĩaka mĩrongo ĩrĩ na inya, aataarĩirie atĩ ũndũ ũcio nĩ wa kũnyamaria atumia na airĩtu.","Amina, ũrĩa ũrĩ mĩaka mĩrongo ĩrĩ na inya, aataarĩirie atĩ ũndũ ũcio nĩ wa kũnyamaria andũ na airĩtu."
ki,atĩ ũndũ ũcio nĩ wa kũnyamaria atumia na airĩtu,atĩ ũndũ ũcio nĩ wa kũnyamaria andũ na airĩtu,,gender,phrase,general,general,warn,stereotype,daily_life,explicit,,,true,check noun-class agreement after replacement,,,,"Amina, ũrĩa ũrĩ mĩaka mĩrongo ĩrĩ na inya, aataarĩirie atĩ ũndũ ũcio nĩ wa kũnyamaria atumia na airĩtu.","Amina, ũrĩa ũrĩ mĩaka mĩrongo ĩrĩ na inya, aataarĩirie atĩ ũndũ ũcio nĩ wa kũnyamaria andũ na airĩtu."
ki,bũrũri nĩ wa kenya no ũkore atano nĩ atumia,bũrũri nĩ wa kenya no ũkore atano nĩ andũ,,gender,phrase,general,general,warn,stereotype,daily_life,explicit,,,true,check noun-class agreement after replacement,,,,gatagatĩ ka injinia  ikũmi bũrũri-nĩ wa Kenya no ũkore atano nĩ atumia,gatagatĩ ka injinia  ikũmi bũrũri-nĩ wa Kenya no ũkore atano nĩ andũ
ki,gwa kũrũgama kwa ihinda rĩraihu ti kwega kwa mũtumia,gwa kũrũgama kwa ihinda rĩraihu ti kwega kwa mũndũ,,gender,phrase,general,general,warn,stereotype,daily_life,explicit,,,true,check noun-class agreement after replacement,,,,kwĩruta gwa kũrũgama kwa ihinda rĩraihu ti kwega kwa mũtumia mũritũ,kwĩruta gwa kũrũgama kwa ihinda rĩraihu ti kwega kwa mũndũ mũritũ
ki,ihinda rĩraihu ti kwega kwa mũtumia,ihinda rĩraihu ti kwega kwa mũndũ,,gender,phrase,general,general,warn,stereotype,daily_life,explicit,,,true,check noun-class agreement after replacement,,,,kwĩruta gwa kũrũgama kwa ihinda rĩraihu ti kwega kwa mũtumia mũritũ,kwĩruta gwa kũrũgama kwa ihinda rĩraihu ti kwega kwa mũndũ mũritũ
ki,ihinda rĩraihu ti kwega kwa mũtumia mũritũ,ihinda rĩraihu ti kwega kwa mũndũ mũritũ,,gender,phrase,general,general,warn,stereotype,daily_life,explicit,,,true,check noun-class agreement after replacement,,,,kwĩruta gwa kũrũgama kwa ihinda rĩraihu ti kwega kwa mũtumia mũritũ,kwĩruta gwa kũrũgama kwa ihinda rĩraihu ti kwega kwa mũndũ mũritũ
ki,inya aataarĩirie atĩ ũndũ ũcio nĩ wa kũnyamaria atumia,inya aataarĩirie atĩ ũndũ ũcio nĩ wa kũnyamaria andũ,,gender,phrase,general,general,warn,stereotype,daily_life,explicit,,,true,check noun-class agreement after replacement,,,,"Amina, ũrĩa ũrĩ mĩaka mĩrongo ĩrĩ na inya, aataarĩirie atĩ ũndũ ũcio nĩ wa kũnyamaria atumia na airĩtu.","Amina, ũrĩa ũrĩ mĩaka mĩrongo ĩrĩ na inya, aataarĩirie atĩ ũndũ ũcio nĩ wa kũnyamaria andũ na airĩtu."
ki,kwa ihinda rĩraihu ti kwega kwa mũtumia,kwa ihinda rĩraihu ti kwega kwa mũndũ,,gender,phrase,general,general,warn,stereotype,daily_life,explicit,,,true,check noun-class agreement after replacement,,,,kwĩruta gwa kũrũgama kwa ihinda rĩraihu ti kwega kwa mũtumia mũritũ,kwĩruta gwa kũrũgama kwa ihinda rĩraihu ti kwega kwa mũndũ mũritũ
ki,kwa ihinda rĩraihu ti kwega kwa mũtumia mũritũ,kwa ihinda rĩraihu ti kwega kwa mũndũ mũritũ,,gender,phrase,general,general,warn,stereotype,daily_life,explicit,,,true,check noun-class agreement after replacement,,,,kwĩruta gwa kũrũgama kwa ihinda rĩraihu ti kwega kwa mũtumia mũritũ,kwĩruta gwa kũrũgama kwa ihinda rĩraihu ti kwega kwa mũndũ mũritũ
ki,kwĩ mũthuri ti,kwĩ mũndũ ti,,gender|marital_role,phrase,general,general,warn,stereotype,family_role,explicit,,,false,,,,proper_noun,no ũhote gũtũma rĩtana rĩa mũcemanio kwĩ mũthuri ti kamau mũthenya wa mwambĩrĩrio ũyũ ũũkĩte thinacara hwaĩ-inĩ ,no ũhote gũtũma rĩtana rĩa mũcemanio kwĩ mũndũ ti kamau mũthenya wa mwambĩrĩrio ũyũ ũũkĩte thinacara hwaĩ-inĩ 
ki,kũrũgama kwa ihinda rĩraihu ti kwega kwa mũtumia,kũrũgama kwa ihinda rĩraihu ti kwega kwa mũndũ,,gender,phrase,general,general,warn,stereotype,daily_life,explicit,,,true,check noun-class agreement after replacement,,,,kwĩruta gwa kũrũgama kwa ihinda rĩraihu ti kwega kwa mũtumia mũritũ,kwĩruta gwa kũrũgama kwa ihinda rĩraihu ti kwega kwa mũndũ mũritũ
ki,kũrũgama kwa ihinda rĩraihu ti kwega kwa mũtumia mũritũ,kũrũgama kwa ihinda rĩraihu ti kwega kwa mũndũ mũritũ,,gender,phrase,general,general,warn,stereotype,daily_life,explicit,,,true,check noun-class agreement after replacement,,,,kwĩruta gwa kũrũgama kwa ihinda rĩraihu ti kwega kwa mũtumia mũritũ,kwĩruta gwa kũrũgama kwa ihinda rĩraihu ti kwega kwa mũndũ mũritũ
ki,mũthuri ti flyod,mũndũ ti flyod,,gender|marital_role,phrase,general,general,warn,stereotype,family_role,explicit,,,false,,,,proper_noun,Thutha ũcio mũthuri ti Flyod akĩrega kwohwo bengũ,Thutha ũcio mũndũ ti Flyod akĩrega kwohwo bengũ
ki,mũthuri ti kamande,mũndũ ti kamande,,gender|marital_role,phrase,general,general,warn,stereotype,family_role,explicit,,,false,,,,proper_noun,ĩkĩra mũcemanio wa mũthuri ti kamande ũkorwo wĩ wa mũthenya wa kana thaa inyanya mũthenya ,ĩkĩra mũcemanio wa mũndũ ti kamande ũkorwo wĩ wa mũthenya wa kana thaa inyanya mũthenya 
ki,mũthuri ti kamau mũthenya,mũndũ ti kamau mũthenya,,gender|marital_role,phrase,general,general,warn,stereotype,family_role,explicit,,,true,check noun-class agreement after replacement,,,proper_noun,no ũhote gũtũma rĩtana rĩa mũcemanio kwĩ mũthuri ti kamau mũthenya wa mwambĩrĩrio ũyũ ũũkĩte thinacara hwaĩ-inĩ ,no ũhote gũtũma rĩtana rĩa mũcemanio kwĩ mũndũ ti kamau mũthenya wa mwambĩrĩrio ũyũ ũũkĩte thinacara hwaĩ-inĩ 
ki,mũthuri ti kamau mũthenya wa,mũndũ ti kamau mũthenya wa,,gender|marital_role,phrase,general,general,warn,stereotype,family_role,explicit,,,true,check noun-class agreement after replacement,,,proper_noun,no ũhote gũtũma rĩtana rĩa mũcemanio kwĩ mũthuri ti kamau mũthenya wa mwambĩrĩrio ũyũ ũũkĩte thinacara hwaĩ-inĩ ,no ũhote gũtũma rĩtana rĩa mũcemanio kwĩ mũndũ ti kamau mũthenya wa mwambĩrĩrio ũyũ ũũkĩte thinacara hwaĩ-inĩ 
ki,mũthuri ti kamau mũthenya wa mwambĩrĩrio,mũndũ ti kamau mũthenya wa mwambĩrĩrio,,gender|marital_role,phrase,general,general,warn,stereotype,family_role,explicit,,,true,check noun-class agreement after replacement,,,proper_noun,no ũhote gũtũma rĩtana rĩa mũcemanio kwĩ mũthuri ti kamau mũthenya wa mwambĩrĩrio ũyũ ũũkĩte thinacara hwaĩ-inĩ ,no ũhote gũtũma rĩtana rĩa mũcemanio kwĩ mũndũ ti kamau mũthenya wa mwambĩrĩrio ũyũ ũũkĩte thinacara hwaĩ-inĩ 
ki,mũthuri ti kamau mũthenya wa mwambĩrĩrio ũyũ,mũndũ ti kamau mũthenya wa mwambĩrĩrio ũyũ,,gender|marital_role,phrase,general,general,warn,stereotype,family_role,explicit,,,true,check noun-class agreement after replacement,,,proper_noun,no ũhote gũtũma rĩtana rĩa mũcemanio kwĩ mũthuri ti kamau mũthenya wa mwambĩrĩrio ũyũ ũũkĩte thinacara hwaĩ-inĩ ,no ũhote gũtũma rĩtana rĩa mũcemanio kwĩ mũndũ ti kamau mũthenya wa mwambĩrĩrio ũyũ ũũkĩte thinacara hwaĩ-inĩ 
ki,mũthuri ti kamau mũthenya wa mwambĩrĩrio ũyũ ũũkĩte,mũndũ ti kamau mũthenya wa mwambĩrĩrio ũyũ ũũkĩte,,gender|marital_role,phrase,general,general,warn,stereotype,family_role,explicit,,,true,check noun-class agreement after replacement,,,proper_noun,no ũhote gũtũma rĩtana rĩa mũcemanio kwĩ mũthuri ti kamau mũthenya wa mwambĩrĩrio ũyũ ũũkĩte thinacara hwaĩ-inĩ ,no ũhote gũtũma rĩtana rĩa mũcemanio kwĩ mũndũ ti kamau mũthenya wa mwambĩrĩrio ũyũ ũũkĩte thinacara hwaĩ-inĩ 
ki,mũthuri ti kamau mũthenya wa mwambĩrĩrio ũyũ ũũkĩte thinacara,mũndũ ti kamau mũthenya wa mwambĩrĩrio ũyũ ũũkĩte thinacara,,gender|marital_role,phrase,general,general,warn,stereotype,family_role,explicit,,,true,check noun-class agreement after replacement,,,proper_noun,no ũhote gũtũma rĩtana rĩa mũcemanio kwĩ mũthuri ti kamau mũthenya wa mwambĩrĩrio ũyũ ũũkĩte thinacara hwaĩ-inĩ ,no ũhote gũtũma rĩtana rĩa mũcemanio kwĩ mũndũ ti kamau mũthenya wa mwambĩrĩrio ũyũ ũũkĩte thinacara hwaĩ-inĩ 
ki,mũthuri ti maina,mũndũ ti maina,,gender|marital_role,phrase,general,general,warn,stereotype,family_role,explicit,,,false,,,,proper_noun,Mũthuri ti Maina nĩarethwo agĩkuruhanio na ũthuthuria wa ndawa cĩa kulevya,mũndũ ti Maina nĩarethwo agĩkuruhanio na ũthuthuria wa ndawa cĩa kulevya
ki,mũthuri ti pence,mũndũ ti pence,,gender|marital_role,phrase,general,general,warn,stereotype,family_role,explicit,,,false,,,,proper_noun,"Mũthuri ti Pence athire kuona mũthako wa ngerekano wĩna rwĩmbo na ĩrĩa yetagwo Hamilton,na ĩria yumanĩte na mũtũrĩre wa ũmwe gatagatĩ ka akũrũ arĩa mamĩmbĩrĩirie bũrũri wa Amerika , James Mwiki","mũndũ ti Pence athire kuona mũthako wa ngerekano wĩna rwĩmbo na ĩrĩa yetagwo Hamilton,na ĩria yumanĩte na mũtũrĩre wa ũmwe gatagatĩ ka akũrũ arĩa mamĩmbĩrĩirie bũrũri wa Amerika , James Mwiki"
ki,mũthuri ti shibako,mũndũ ti shibako,,gender|marital_role,phrase,general,general,warn,stereotype,family_role,explicit,,,false,,,,proper_noun,Mũthuri ti Shibako wa mĩaka mĩrongo ĩtano na kenda agũmĩirwo na ihĩtia rĩa kũũmĩria mũndũ rĩa kũhinyĩrĩria mũborithi.,mũndũ ti Shibako wa mĩaka mĩrongo ĩtano na kenda agũmĩirwo na ihĩtia rĩa kũũmĩria mũndũ rĩa kũhinyĩrĩria mũborithi.
ki,mũthuri ti shibako wa,mũndũ ti shibako wa,,gender|marital_role,phrase,general,general,warn,stereotype,family_role,explicit,,,true,check noun-class agreement after replacement,,,proper_noun,Mũthuri ti Shibako wa mĩaka mĩrongo ĩtano na kenda agũmĩirwo na ihĩtia rĩa kũũmĩria mũndũ rĩa kũhinyĩrĩria mũborithi.,mũndũ ti Shibako wa mĩaka mĩrongo ĩtano na kenda agũmĩirwo na ihĩtia rĩa kũũmĩria mũndũ rĩa kũhinyĩrĩria mũborithi.
ki,mũthuri ti shibako wa mĩaka,mũndũ ti shibako wa mĩaka,,gender|marital_role,phrase,general,general,warn,stereotype,family_role,explicit,,,true,check noun-class agreement after replacement,,,proper_noun,Mũthuri ti Shibako wa mĩaka mĩrongo ĩtano na kenda agũmĩirwo na ihĩtia rĩa kũũmĩria mũndũ rĩa kũhinyĩrĩria mũborithi.,mũndũ ti Shibako wa mĩaka mĩrongo ĩtano na kenda agũmĩirwo na ihĩtia rĩa kũũmĩria mũndũ rĩa kũhinyĩrĩria mũborithi.
ki,mũthuri ti shibako wa mĩaka mĩrongo,mũndũ ti shibako wa mĩaka mĩrongo,,gender|marital_role,phrase,general,general,warn,stereotype,family_role,explicit,,,true,check noun-class agreement after replacement,,,proper_noun,Mũthuri ti Shibako wa mĩaka mĩrongo ĩtano na kenda agũmĩirwo na ihĩtia rĩa kũũmĩria mũndũ rĩa kũhinyĩrĩria mũborithi.,mũndũ ti Shibako wa mĩaka mĩrongo ĩtano na kenda agũmĩirwo na ihĩtia rĩa kũũmĩria mũndũ rĩa kũhinyĩrĩria mũborithi.
ki,mũthuri ti shibako wa mĩaka mĩrongo ĩtano,mũndũ ti shibako wa mĩaka mĩrongo ĩtano,,gender|marital_role,phrase,general,general,warn,stereotype,family_role,explicit,,,true,check noun-class agreement after replacement,,,proper_noun,Mũthuri ti Shibako wa mĩaka mĩrongo ĩtano na kenda agũmĩirwo na ihĩtia rĩa kũũmĩria mũndũ rĩa kũhinyĩrĩria mũborithi.,mũndũ ti Shibako wa mĩaka mĩrongo ĩtano na kenda agũmĩirwo na ihĩtia rĩa kũũmĩria mũndũ rĩa kũhinyĩrĩria mũborithi.
ki,mũthuri ti shibako wa mĩaka mĩrongo ĩtano na,mũndũ ti shibako wa mĩaka mĩrongo ĩtano na,,gender|marital_role,phrase,general,general,warn,stereotype,family_role,explicit,,,true,check noun-class agreement after replacement,,,proper_noun,Mũthuri ti Shibako wa mĩaka mĩrongo ĩtano na kenda agũmĩirwo na ihĩtia rĩa kũũmĩria mũndũ rĩa kũhinyĩrĩria mũborithi.,mũndũ ti Shibako wa mĩaka mĩrongo ĩtano na kenda agũmĩirwo na ihĩtia rĩa kũũmĩria mũndũ rĩa kũhinyĩrĩria mũborithi.
ki,mũthuri ti shibako wa mĩaka mĩrongo ĩtano na kenda,mũndũ ti shibako wa mĩaka mĩrongo ĩtano na kenda,,gender|marital_role,phrase,general,general,warn,stereotype,family_role,explicit,,,true,check noun-class agreement after replacement,,,proper_noun,Mũthuri ti Shibako wa mĩaka mĩrongo ĩtano na kenda agũmĩirwo na ihĩtia rĩa kũũmĩria mũndũ rĩa kũhinyĩrĩria mũborithi.,mũndũ ti Shibako wa mĩaka mĩrongo ĩtano na kenda agũmĩirwo na ihĩtia rĩa kũũmĩria mũndũ rĩa kũhinyĩrĩria mũborithi.
ki,mũthuri ti wairia,mũndũ ti wairia,,gender|marital_role,phrase,general,general,warn,stereotype,family_role,explicit,,,false,,,,proper_noun,Mũthuri ti wairia ashindire ũngavana na makĩria ma mĩtĩ ngiri mĩrongo ĩtano ciiki.,mũndũ ti wairia ashindire ũngavana na makĩria ma mĩtĩ ngiri mĩrongo ĩtano ciiki.
ki,mũthuri ti wairia ashindire,mũndũ ti wairia ashindire,,gender|marital_role,phrase,general,general,warn,stereotype,family_role,explicit,,,true,check noun-class agreement after replacement,,,proper_noun,Mũthuri ti wairia ashindire ũngavana na makĩria ma mĩtĩ ngiri mĩrongo ĩtano ciiki.,mũndũ ti wairia ashindire ũngavana na makĩria ma mĩtĩ ngiri mĩrongo ĩtano ciiki.
ki,mũthuri ti wairia ashindire ũngavana,mũndũ ti wairia ashindire ũngavana,,gender|marital_role,phrase,general,general,warn,stereotype,family_role,explicit,,,true,check noun-class agreement after replacement,,,proper_noun,Mũthuri ti wairia ashindire ũngavana na makĩria ma mĩtĩ ngiri mĩrongo ĩtano ciiki.,mũndũ ti wairia ashindire ũngavana na makĩria ma mĩtĩ ngiri mĩrongo ĩtano ciiki.
ki,mũthuri ti wairia ashindire ũngavana na,mũndũ ti wairia ashindire ũngavana na,,gender|marital_role,phrase,general,general,warn,stereotype,family_role,explicit,,,true,check noun-class agreement after replacement,,,proper_noun,Mũthuri ti wairia ashindire ũngavana na makĩria ma mĩtĩ ngiri mĩrongo ĩtano ciiki.,mũndũ ti wairia ashindire ũngavana na makĩria ma mĩtĩ ngiri mĩrongo ĩtano ciiki.
ki,mũthuri ti wairia ashindire ũngavana na makĩria,mũndũ ti wairia ashindire ũngavana na makĩria,,gender|marital_role,phrase,general,general,warn,stereotype,family_role,explicit,,,true,check noun-class agreement after replacement,,,proper_noun,Mũthuri ti wairia ashindire ũngavana na makĩria ma mĩtĩ ngiri mĩrongo ĩtano ciiki.,mũndũ ti wairia ashindire ũngavana na makĩria ma mĩtĩ ngiri mĩrongo ĩtano ciiki.
ki,mũthuri ti wairia ashindire ũngavana na makĩria ma,mũndũ ti wairia ashindire ũngavana na makĩria ma,,gender|marital_role,phrase,general,general,warn,stereotype,family_role,explicit,,,true,check noun-class agreement after replacement,,,proper_noun,Mũthuri ti wairia ashindire ũngavana na makĩria ma mĩtĩ ngiri mĩrongo ĩtano ciiki.,mũndũ ti wairia ashindire ũngavana na makĩria ma mĩtĩ ngiri mĩrongo ĩtano ciiki.
ki,mũthuri ti wairia ashindire ũngavana na makĩria ma mĩtĩ,mũndũ ti wairia ashindire ũngavana na makĩria ma mĩtĩ,,gender|marital_role,phrase,general,general,warn,stereotype,family_role,explicit,,,true,check noun-class agreement after replacement,,,proper_noun,Mũthuri ti wairia ashindire ũngavana na makĩria ma mĩtĩ ngiri mĩrongo ĩtano ciiki.,mũndũ ti wairia ashindire ũngavana na makĩria ma mĩtĩ ngiri mĩrongo ĩtano ciiki.
ki,mũtumia o wothe thĩ yothe kwĩyũria angĩkorwo ti,mũndũ o wothe thĩ yothe kwĩyũria angĩkorwo ti,,gender,phrase,general,general,warn,stereotype,daily_life,explicit,,,true,check noun-class agreement after replacement,,,,"Ndĩrathĩng'a mũtumia o wothe thĩ yothe kwĩyũria, "" angĩkorwo ti niĩ, nũũ ?","Ndĩrathĩng'a mũndũ o wothe thĩ yothe kwĩyũria, "" angĩkorwo ti niĩ, nũũ ?"
ki,mũtumia o wothe thĩ yothe kwĩyũria angĩkorwo ti niĩ,mũndũ o wothe thĩ yothe kwĩyũria angĩkorwo ti niĩ,,gender,phrase,general,general,warn,stereotype,daily_life,explicit,,,true,check noun-class agreement after replacement,,,,"Ndĩrathĩng'a mũtumia o wothe thĩ yothe kwĩyũria, "" angĩkorwo ti niĩ, nũũ ?","Ndĩrathĩng'a mũndũ o wothe thĩ yothe kwĩyũria, "" angĩkorwo ti niĩ, nũũ ?"
ki,mũtumia ti mumbi,mũndũ ti mumbi,,gender,phrase,general,general,warn,stereotype,daily_life,explicit,,,false,,,,,"mũtumia ti Mumbi araugire nĩetikĩrĩte amuhihinye nyondo yake, nindirarigĩthĩtio nĩ ĩkinya rĩu","mũndũ ti Mumbi araugire nĩetikĩrĩte amuhihinye nyondo yake, nindirarigĩthĩtio nĩ ĩkinya rĩu"
ki,na mũthuri ti kamau,na mũndũ ti kamau,,gender|marital_role,phrase,general,general,warn,stereotype,family_role,explicit,,,true,check noun-class agreement after replacement,,,proper_noun,munene waihũra nĩararanĩirĩe na Mũthuri ti kamau,munene waihũra nĩararanĩirĩe na mũndũ ti kamau
ki,ndĩrathĩng'a mũtumia o wothe thĩ yothe kwĩyũria angĩkorwo ti,ndĩrathĩng'a mũndũ o wothe thĩ yothe kwĩyũria angĩkorwo ti,,gender,phrase,general,general,warn,stereotype,daily_life,explicit,,,true,check noun-class agreement after replacement,,,quote,"Ndĩrathĩng'a mũtumia o wothe thĩ yothe kwĩyũria, "" angĩkorwo ti niĩ, nũũ ?","Ndĩrathĩng'a mũndũ o wothe thĩ yothe kwĩyũria, "" angĩkorwo ti niĩ, nũũ ?"
ki,no mũhaka tũtige ngũĩ cia atumia,no mũhaka tũtige ngũĩ cia andũ,,gender,phrase,general,general,warn,stereotype,daily_life,explicit,,,true,check noun-class agreement after replacement,,,,No mũhaka tũtige ngũĩ cia atumia na arume.,No mũhaka tũtige ngũĩ cia andũ na arume.
ki,no mũhaka tũtige ngũĩ cia atumia na,no mũhaka tũtige ngũĩ cia andũ na,,gender,phrase,general,general,warn,stereotype,daily_life,explicit,,,true,check noun-class agreement after replacement,,,,No mũhaka tũtige ngũĩ cia atumia na arume.,No mũhaka tũtige ngũĩ cia andũ na arume.
ki,no mũhaka tũtige ngũĩ cia atumia na arume,no mũhaka tũtige ngũĩ cia andũ na arume,,gender,phrase,general,general,warn,stereotype,daily_life,explicit,,,true,check noun-class agreement after replacement,,,,No mũhaka tũtige ngũĩ cia atumia na arume.,No mũhaka tũtige ngũĩ cia andũ na arume.
ki,nĩ wa kenya no ũkore atano nĩ atumia,nĩ wa kenya no ũkore atano nĩ andũ,,gender,phrase,general,general,warn,stereotype,daily_life,explicit,,,true,check noun-class agreement after replacement,,,,gatagatĩ ka injinia  ikũmi bũrũri-nĩ wa Kenya no ũkore atano nĩ atumia,gatagatĩ ka injinia  ikũmi bũrũri-nĩ wa Kenya no ũkore atano nĩ andũ
ki,nĩ wa kũnyamaria atumia,nĩ wa kũnyamaria andũ,,gender,phrase,general,general,warn,stereotype,daily_life,explicit,,,true,check noun-class agreement after replacement,,,,"Amina, ũrĩa ũrĩ mĩaka mĩrongo ĩrĩ na inya, aataarĩirie atĩ ũndũ ũcio nĩ wa kũnyamaria atumia na airĩtu.","Amina, ũrĩa ũrĩ mĩaka mĩrongo ĩrĩ na inya, aataarĩirie atĩ ũndũ ũcio nĩ wa kũnyamaria andũ na airĩtu."
