id,language,script,country,region_dialect,source_type,source_ref,collection_date,text,translation,domain,topic,theme,sensitive_characteristic,target_gender,bias_label,stereotype_category,explicitness,bias_severity,sentiment_toward_referent,device,safety_flag,pii_removed,annotator_id,qa_status,approver_id,cohen_kappa,notes,eval_split
FR-WIKI-0043,fr,latin,France,,web_public,https://fr.wikipedia.org/wiki/Enseignant_imp%C3%A9rial,2025-11-13,"Sous le régime Yuan-Sakya, le dishi avait le contrôle des treize myriarchies du Tibet depuis Pékin (alors Khanbaliq)",,livelihoods_and_work,enseignant,stereotypes,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Source: fr.wikipedia.org. Article: Enseignant impérial. Topic: occupations.,train
FR-WIKI-0044,fr,latin,France,,web_public,https://fr.wikipedia.org/wiki/Enseignant_imp%C3%A9rial,2025-11-13,"Sous la dynastie Ming, ce terme change de sens, puisqu'il prend effectivement le sens de précepteur impérial, notamment pour enseigner à des empereurs avant qu'ils ne soit intronisés",,livelihoods_and_work,enseignant,stereotypes,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Source: fr.wikipedia.org. Article: Enseignant impérial. Topic: occupations.,train
FR-WIKI-0045,fr,latin,France,,web_public,https://fr.wikipedia.org/wiki/Enseignant_imp%C3%A9rial,2025-11-13,"27


Articles connexes
Amban
Guoshi
Régent du Tibet
 Portail de la Chine   Portail de la Mongolie   Portail du Tibet   Portail de la monarchie   Portail du bouddhisme",,livelihoods_and_work,enseignant,stereotypes,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Source: fr.wikipedia.org. Article: Enseignant impérial. Topic: occupations.,train
FR-WIKI-0046,fr,latin,France,,web_public,https://fr.wikipedia.org/wiki/M%C3%A9decin,2025-11-13,Un médecin est un professionnel de la santé titulaire d'un diplôme de docteur en médecine,,livelihoods_and_work,médecin,stereotypes,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Source: fr.wikipedia.org. Article: Médecin. Topic: occupations.,train
FR-WIKI-0047,fr,latin,France,,web_public,https://fr.wikipedia.org/wiki/M%C3%A9decin,2025-11-13,"Il soigne selon ses spécialisations les maladies, pathologies et blessures de l'être humain",,livelihoods_and_work,médecin,stereotypes,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Source: fr.wikipedia.org. Article: Médecin. Topic: occupations.,train
FR-WIKI-0048,fr,latin,France,,web_public,https://fr.wikipedia.org/wiki/M%C3%A9decin,2025-11-13,"Le chirurgien utilise sa grande expertise en anatomie pour réaliser des gestes parfois très techniques : exérèse, ligatures, amputation, etc",,livelihoods_and_work,médecin,stereotypes,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Source: fr.wikipedia.org. Article: Médecin. Topic: occupations.,train
FR-WIKI-0049,fr,latin,France,,web_public,https://fr.wikipedia.org/wiki/M%C3%A9decin,2025-11-13,"Médecin hospitalier
Plusieurs types de médecins peuvent travailler à l’hôpital (en dehors des internes, en Europe, et des résidents au Canada) et ont des statuts différents",,livelihoods_and_work,médecin,stereotypes,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Source: fr.wikipedia.org. Article: Médecin. Topic: occupations.,train
FR-WIKI-0050,fr,latin,France,,web_public,https://fr.wikipedia.org/wiki/M%C3%A9decin,2025-11-13,"Médecin libéral
Les médecins libéraux exercent au sein d'un cabinet médical où ils travaillent seuls ou avec quelques confrères",,livelihoods_and_work,médecin,stereotypes,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Source: fr.wikipedia.org. Article: Médecin. Topic: occupations.,train
FR-WIKI-0051,fr,latin,France,,web_public,https://fr.wikipedia.org/wiki/M%C3%A9decine,2025-11-13,"Histoire


Préhistoire et Antiquité
Il n'existe pas suffisamment de données fiables pour déterminer le début de l'usage des plantes à des fins médicinales (phytothérapie)",,livelihoods_and_work,médecin,stereotypes,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Source: fr.wikipedia.org. Article: Médecine. Topic: occupations.,train
FR-WIKI-0052,fr,latin,France,,web_public,https://fr.wikipedia.org/wiki/M%C3%A9decine,2025-11-13,Le papyrus gynécologique Kahun traite des maladies des femmes et des problèmes de conception,,livelihoods_and_work,médecin,stereotypes,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Source: fr.wikipedia.org. Article: Médecine. Topic: occupations.,train
FR-WIKI-0053,fr,latin,France,,web_public,https://fr.wikipedia.org/wiki/M%C3%A9decine,2025-11-13,"Nous sont parvenues trente-quatre observations détaillées avec le diagnostic et le traitement, certains d'entre eux étant fragmentaires",,livelihoods_and_work,médecin,stereotypes,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Source: fr.wikipedia.org. Article: Médecine. Topic: occupations.,train
FR-WIKI-0054,fr,latin,France,,web_public,https://fr.wikipedia.org/wiki/M%C3%A9decine,2025-11-13,", il s’agit du plus ancien texte médical, toutes catégories confondues",,livelihoods_and_work,médecin,stereotypes,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Source: fr.wikipedia.org. Article: Médecine. Topic: occupations.,train
