id,language,script,country,region_dialect,source_type,source_ref,collection_date,text,translation,domain,topic,theme,sensitive_characteristic,target_gender,bias_label,stereotype_category,explicitness,bias_severity,sentiment_toward_referent,device,safety_flag,pii_removed,annotator_id,qa_status,approver_id,cohen_kappa,notes,eval_split
SW-WIKI-0018,sw,latin,Kenya,,web_public,https://sw.wikipedia.org/wiki/Wanawake_wa_Angola,2025-11-20,Wanawake walifanya nyingi kati ya kazi ya ukulima,,mixed,wanawake,stereotypes,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Source: sw.wikipedia.org. Article: Wanawake wa Angola. Topic: stereotypes.,train
SW-WIKI-0019,sw,latin,Kenya,,web_public,https://sw.wikipedia.org/wiki/Wanawake_wa_Angola,2025-11-20,"Wanawake walikuza na kutayarisha chakula cha familia mara nyingi, na kufanya kazi nyingine za nyumbani",,mixed,wanawake,stereotypes,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Source: sw.wikipedia.org. Article: Wanawake wa Angola. Topic: stereotypes.,train
SW-WIKI-0020,sw,latin,Kenya,,web_public,https://sw.wikipedia.org/wiki/Wanawake_wa_Angola,2025-11-20,"Kwa sababu ya majukumu yao mengi, wanawake walikuwa na hati karibu sawa na wanaume, ambao waliupitisha muda wao mwingi katika kuwinda na kulisha ng’ombe",,mixed,wanawake,stereotypes,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Source: sw.wikipedia.org. Article: Wanawake wa Angola. Topic: stereotypes.,train
SW-WIKI-0021,sw,latin,Kenya,,web_public,https://sw.wikipedia.org/wiki/Wanajeshi_wa_Uingereza_na_madai_ya_unyanyasaji_wa_kingono_nchini_Kenya,2025-11-20,"Kesi mashuhuri
Kabla ya ripoti kutoka Shirika la kimataifa la Amnesty, kesi za unyanyasaji wa kijinsia na ukatili wa kingono kutoka kwa askari wa Uingereza ziliripotiwa",,mixed,wanaume,stereotypes,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Source: sw.wikipedia.org. Article: Wanajeshi wa Uingereza na madai ya unyanyasaji wa kingono nchini Kenya. Topic: stereotypes.,train
SW-WIKI-0022,sw,latin,Kenya,,web_public,https://sw.wikipedia.org/wiki/Wanajeshi_wa_Uingereza_na_madai_ya_unyanyasaji_wa_kingono_nchini_Kenya,2025-11-20,"Iwapo mwanajeshi huyo wa Uingereza angerudishwa nchini, itakuwa ni mara ya kwanza kihistoria kwamba mwanajeshi anayehudumu au wa zamani atatumwa nje ya nchi kusimama kesi na kujibu mashtaka",,mixed,wanaume,stereotypes,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Source: sw.wikipedia.org. Article: Wanajeshi wa Uingereza na madai ya unyanyasaji wa kingono nchini Kenya. Topic: stereotypes.,train
SW-WIKI-0023,sw,latin,Kenya,,web_public,https://sw.wikipedia.org/wiki/Wanajeshi_wa_Uingereza_na_madai_ya_unyanyasaji_wa_kingono_nchini_Kenya,2025-11-20,"Watoto waliozaliwa na askari
Wanawake wengi kutoka nchini Kenya wanadai wamezaa watoto na wanajeshi wa Uingereza, ambao mara nyingi waliwaacha na watoto wao waliporejea Uingereza",,mixed,wanaume,stereotypes,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Source: sw.wikipedia.org. Article: Wanajeshi wa Uingereza na madai ya unyanyasaji wa kingono nchini Kenya. Topic: stereotypes.,train
SW-WIKI-0024,sw,latin,Kenya,,web_public,https://sw.wikipedia.org/wiki/Wanajeshi_wa_Uingereza_na_madai_ya_unyanyasaji_wa_kingono_nchini_Kenya,2025-11-20,"Uchunguzi huu unaangazia madai ya unyanyasaji wa kijinsia, mauaji, madhara ya mazingira na migogoro ya ardhi",,mixed,wanaume,stereotypes,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Source: sw.wikipedia.org. Article: Wanajeshi wa Uingereza na madai ya unyanyasaji wa kingono nchini Kenya. Topic: stereotypes.,train
SW-WIKI-0025,sw,latin,Kenya,,web_public,https://sw.wikipedia.org/wiki/Jinsia,2025-11-20,"Jinsia ni hali ya viumbe hai wengi kuwa wa kiume au wa kike, jambo muhimu katika mpango wa kuendeleza uhai kupitia uzazi",,mixed,jinsia,stereotypes,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Source: sw.wikipedia.org. Article: Jinsia. Topic: stereotypes.,train
SW-WIKI-0026,sw,latin,Kenya,,web_public,https://sw.wikipedia.org/wiki/Jinsia,2025-11-20,"Hata hivyo, si viumbe vyote vinaendeleza uhai kwa njia ya uzaliano kijinsia: 

viumbehai vya mfuto kama bakteria vyenye mwili wa seli moja tu vinatumia uzaliano peke ambako seli hujigawa",,mixed,jinsia,stereotypes,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Source: sw.wikipedia.org. Article: Jinsia. Topic: stereotypes.,train
SW-WIKI-0027,sw,latin,Kenya,,web_public,https://sw.wikipedia.org/wiki/Jinsia,2025-11-20,Kuna pia njia ya kujizalisha ambayo ni namna ya pekee ya uzalioni kijinsia,,mixed,jinsia,stereotypes,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Source: sw.wikipedia.org. Article: Jinsia. Topic: stereotypes.,train
SW-WIKI-0028,sw,latin,Kenya,,web_public,https://sw.wikipedia.org/wiki/Jinsia,2025-11-20,"Binadamu
Kati ya wanadamu hali ya kuwa mwanamume au mwanamke inategemea nukta ya utungaji mimba na kudumu moja kwa moja",,mixed,jinsia,stereotypes,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Source: sw.wikipedia.org. Article: Jinsia. Topic: stereotypes.,train
SW-WIKI-0029,sw,latin,Kenya,,web_public,https://sw.wikipedia.org/wiki/Jinsia,2025-11-20,"Inatokana na milioni za mbegu zilizomo kwa kawaida katika shahawa ya mwanamume, ambazo baadhi yake ni za kiume (zenye chembeuzi Y) na baadhi za kike chembeuzi X",,mixed,jinsia,stereotypes,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Source: sw.wikipedia.org. Article: Jinsia. Topic: stereotypes.,train
SW-WIKI-0030,sw,latin,Kenya,,web_public,https://sw.wikipedia.org/wiki/Jina,2025-11-20,"Mara nyingi, pamoja na jina binafsi, mtu anatumia pia majina mengine kama vile la ukoo mzima, au la baba na la babu",,mixed,jinsia,stereotypes,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Source: sw.wikipedia.org. Article: Jina. Topic: stereotypes.,train
SW-WIKI-0031,sw,latin,Kenya,,web_public,https://sw.wikipedia.org/wiki/Jini,2025-11-20,"Kadiri ya imani hiyo majini waliumbwa na Mungu kwa kutumia moto na wakiwa wa jinsia mbili; walikuwepo tangu Adamu kuumbwa, hata enzi za Yesu majini walikuwepo, mpaka alipokuja mtume Muhamad",,mixed,jinsia,stereotypes,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Source: sw.wikipedia.org. Article: Jini. Topic: stereotypes.,train
SW-WIKI-0032,sw,latin,Kenya,,web_public,https://sw.wikipedia.org/wiki/Jini,2025-11-20,“Sema: Mwenyezi Mungu ndiye muumba wa kila kitu na yeye ni mmoja mwenye kushinda” (Raad 16),,mixed,jinsia,stereotypes,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Source: sw.wikipedia.org. Article: Jini. Topic: stereotypes.,train
